source_type,participant,measure,error
robot,ROBOT,position error (cm),0.8434392139128611
robot,ROBOT,position error (cm),0.9350047630837924
robot,ROBOT,position error (cm),0.7178342790679941
robot,ROBOT,position error (cm),0.9310482813311683
robot,ROBOT,position error (cm),0.5461967329971921
robot,ROBOT,position error (cm),0.6878375208741334
robot,ROBOT,position error (cm),0.6776762944742167
robot,ROBOT,position error (cm),0.7374798337551188
robot,ROBOT,position error (cm),0.5323980582453578
robot,ROBOT,position error (cm),0.7824388500239595
robot,ROBOT,position error (cm),0.8955727800271264
robot,ROBOT,position error (cm),0.5985902433071004
robot,ROBOT,position error (cm),0.6981288751308565
robot,ROBOT,position error (cm),0.6537159304707921
robot,ROBOT,position error (cm),0.6398706683132446
robot,ROBOT,position error (cm),0.6909094188720191
robot,ROBOT,position error (cm),0.62991170968665
robot,ROBOT,position error (cm),0.6381991986750756
robot,ROBOT,position error (cm),0.6188216991030846
robot,ROBOT,position error (cm),1.069591964903771
robot,ROBOT,position error (cm),0.9032789688056578
robot,ROBOT,position error (cm),0.6721551630997306
robot,ROBOT,position error (cm),0.8396028101305909
robot,ROBOT,position error (cm),0.6484106102000402
robot,ROBOT,position error (cm),0.6574254647157274
robot,ROBOT,position error (cm),0.7289943026825136
robot,ROBOT,position error (cm),0.6573932302007187
robot,ROBOT,position error (cm),0.5593533901806642
robot,ROBOT,position error (cm),0.7471565899818954
robot,ROBOT,position error (cm),0.6749712866117324
robot,ROBOT,position error (cm),0.6481886364805077
robot,ROBOT,position error (cm),0.6214837782879992
robot,ROBOT,position error (cm),0.8755143457426232
robot,ROBOT,position error (cm),0.7422790057133087
robot,ROBOT,position error (cm),0.7154814592129003
robot,ROBOT,position error (cm),0.8334655127269673
robot,ROBOT,position error (cm),0.552028818215218
robot,ROBOT,position error (cm),0.6205983785725999
robot,ROBOT,position error (cm),0.775157483994793
robot,ROBOT,position error (cm),0.7428979254878911
robot,ROBOT,position error (cm),0.537491404318046
robot,ROBOT,position error (cm),0.5792514898215868
robot,ROBOT,position error (cm),0.9206209559373676
robot,ROBOT,position error (cm),0.7610782589112053
robot,ROBOT,position error (cm),0.6406487472148172
robot,ROBOT,position error (cm),0.569755785672333
robot,ROBOT,position error (cm),0.796800306831271
robot,ROBOT,position error (cm),1.2850496858898288
robot,ROBOT,position error (cm),0.5310498621690938
robot,ROBOT,position error (cm),1.0603816654089426
robot,ROBOT,position error (cm),0.5380450359610188
robot,ROBOT,position error (cm),1.1656181141658069
robot,ROBOT,position error (cm),0.772670418457994
robot,ROBOT,position error (cm),0.6802238281373534
robot,ROBOT,position error (cm),0.7260064512146451
robot,ROBOT,position error (cm),0.8205603752863795
robot,ROBOT,position error (cm),0.7170783717786391
robot,ROBOT,position error (cm),1.1851305956007625
robot,ROBOT,position error (cm),0.8904269804505661
robot,ROBOT,position error (cm),0.7442845547948511
robot,ROBOT,position error (cm),0.6078933844327454
robot,ROBOT,position error (cm),0.8145968624241121
robot,ROBOT,position error (cm),0.8070318567237686
robot,ROBOT,position error (cm),0.6835831913572832
robot,ROBOT,position error (cm),0.7675822786330031
robot,ROBOT,position error (cm),0.7247961762231324
robot,ROBOT,position error (cm),0.5521626005912935
robot,ROBOT,position error (cm),0.8843292136789935
robot,ROBOT,position error (cm),0.8097804553928418
robot,ROBOT,position error (cm),0.5556969852082276
robot,ROBOT,position error (cm),0.6411950241681932
robot,ROBOT,position error (cm),0.7742579400843692
robot,ROBOT,position error (cm),0.8146913630734766
robot,ROBOT,position error (cm),0.6371276645573891
robot,ROBOT,position error (cm),0.67588559377865
robot,ROBOT,position error (cm),0.7497617770102141
robot,ROBOT,position error (cm),0.8388132008944963
robot,ROBOT,position error (cm),0.6717248786983887
robot,ROBOT,position error (cm),0.5108457573091305
robot,ROBOT,position error (cm),0.7052128576241297
robot,ROBOT,position error (cm),0.808254766554638
robot,ROBOT,position error (cm),0.9422820235456314
robot,ROBOT,position error (cm),0.7546193341295392
robot,ROBOT,position error (cm),0.6904846206977365
robot,ROBOT,position error (cm),0.8927351553213763
robot,ROBOT,position error (cm),0.6823271429985336
robot,ROBOT,position error (cm),0.973730499751642
robot,ROBOT,position error (cm),0.6822445634701453
robot,ROBOT,position error (cm),0.5770275182162636
robot,ROBOT,position error (cm),0.8864012809179119
robot,ROBOT,position error (cm),0.7787332998108808
robot,ROBOT,position error (cm),0.5786695453023764
robot,ROBOT,position error (cm),0.960326340716762
robot,ROBOT,position error (cm),0.8340175911958436
robot,ROBOT,position error (cm),0.9517821454003595
robot,ROBOT,position error (cm),0.6359812144930465
robot,ROBOT,position error (cm),0.870963273743216
robot,ROBOT,position error (cm),0.6332638898766392
robot,ROBOT,position error (cm),0.6545018567169186
robot,ROBOT,position error (cm),0.6812333338582779
robot,ROBOT,position error (cm),0.7098961455153082
robot,ROBOT,position error (cm),0.812664925212553
robot,ROBOT,position error (cm),0.5680394752114613
robot,ROBOT,position error (cm),0.6572287676979621
robot,ROBOT,position error (cm),0.7801356268782442
robot,ROBOT,position error (cm),0.8031965444491977
robot,ROBOT,position error (cm),0.7206626328719931
robot,ROBOT,position error (cm),0.8343026056775928
robot,ROBOT,position error (cm),0.5404486193084621
robot,ROBOT,position error (cm),0.6376162181968156
robot,ROBOT,position error (cm),0.7652899826566032
robot,ROBOT,position error (cm),0.4733090476643967
robot,ROBOT,position error (cm),0.5769371957922932
robot,ROBOT,position error (cm),0.6612845951904994
robot,ROBOT,position error (cm),0.5919873894395998
robot,ROBOT,position error (cm),0.8591484240765187
robot,ROBOT,position error (cm),0.8397515566680959
robot,ROBOT,position error (cm),0.7107185471329275
robot,ROBOT,position error (cm),0.6037808909742213
robot,ROBOT,position error (cm),0.6029152128880529
robot,ROBOT,position error (cm),0.6000630469642407
robot,ROBOT,position error (cm),0.7672726849030598
robot,ROBOT,position error (cm),0.59765408800846
robot,ROBOT,position error (cm),0.5725774085022612
robot,ROBOT,position error (cm),0.6726634135331739
robot,ROBOT,position error (cm),0.789113285919157
robot,ROBOT,position error (cm),0.7605891729227742
robot,ROBOT,position error (cm),0.9589241222570728
robot,ROBOT,position error (cm),0.7056863488973035
robot,ROBOT,position error (cm),0.8566406605838054
robot,ROBOT,position error (cm),0.7571582506448913
robot,ROBOT,position error (cm),0.7234384248984014
robot,ROBOT,position error (cm),0.8612288214986451
robot,ROBOT,position error (cm),0.6197999717453534
robot,ROBOT,position error (cm),0.8165583494833438
robot,ROBOT,position error (cm),0.7859669522616549
robot,ROBOT,position error (cm),0.7084218907635242
robot,ROBOT,position error (cm),0.6480120158190404
robot,ROBOT,position error (cm),0.7297483083783641
robot,ROBOT,position error (cm),0.6671784494901224
robot,ROBOT,position error (cm),5.368948769942794
robot,ROBOT,position error (cm),5.652724289478906
robot,ROBOT,position error (cm),5.475774677439746
robot,ROBOT,position error (cm),5.279347757586697
robot,ROBOT,position error (cm),5.462336652738862
robot,ROBOT,position error (cm),5.287406831317944
robot,ROBOT,position error (cm),5.571150087304047
robot,ROBOT,position error (cm),5.056621366300081
robot,ROBOT,position error (cm),5.1723227775263165
robot,ROBOT,position error (cm),5.260201722003652
robot,ROBOT,position error (cm),5.297529017403535
robot,ROBOT,position error (cm),5.558585192176181
robot,ROBOT,position error (cm),5.545322588457863
robot,ROBOT,position error (cm),5.411844639139429
robot,ROBOT,position error (cm),5.5511583384337415
robot,ROBOT,position error (cm),5.295956288729753
robot,ROBOT,position error (cm),5.05604108021434
robot,ROBOT,position error (cm),5.706996354375131
robot,ROBOT,position error (cm),5.094354278327714
robot,ROBOT,position error (cm),5.208282029137091
robot,ROBOT,position error (cm),5.386442470986625
robot,ROBOT,position error (cm),5.346817254109193
robot,ROBOT,position error (cm),5.285553990177797
robot,ROBOT,position error (cm),5.350339033323268
robot,ROBOT,position error (cm),5.485521874636282
robot,ROBOT,position error (cm),5.3012727807283735
robot,ROBOT,position error (cm),5.490851999832736
robot,ROBOT,position error (cm),5.708680086379072
robot,ROBOT,position error (cm),5.434838087375079
robot,ROBOT,position error (cm),5.011741224591831
robot,ROBOT,position error (cm),5.5996565273222165
robot,ROBOT,position error (cm),5.137592635004785
robot,ROBOT,position error (cm),5.2288672801585445
robot,ROBOT,position error (cm),5.477582686622684
robot,ROBOT,position error (cm),5.254833601728564
robot,ROBOT,position error (cm),5.303534787184729
robot,ROBOT,position error (cm),5.381802535934016
robot,ROBOT,position error (cm),5.2998916234794375
robot,ROBOT,position error (cm),5.821505442421171
robot,ROBOT,position error (cm),5.201232802881167
robot,ROBOT,position error (cm),5.391865245968829
robot,ROBOT,position error (cm),5.167254132652353
robot,ROBOT,position error (cm),5.608072965153955
robot,ROBOT,position error (cm),5.601420320435495
robot,ROBOT,position error (cm),5.559401085179354
robot,ROBOT,position error (cm),5.338493441253749
robot,ROBOT,position error (cm),5.45171470880212
robot,ROBOT,position error (cm),5.586976099723368
robot,ROBOT,position error (cm),5.393373303165404
robot,ROBOT,position error (cm),5.041035476295021
robot,ROBOT,position error (cm),5.469872457953121
robot,ROBOT,position error (cm),5.352690159738502
robot,ROBOT,position error (cm),5.380180347206213
robot,ROBOT,position error (cm),5.642492964417472
robot,ROBOT,position error (cm),5.468859268798831
robot,ROBOT,position error (cm),5.509350448084902
robot,ROBOT,position error (cm),5.256309807274591
robot,ROBOT,position error (cm),5.356057887139707
robot,ROBOT,position error (cm),5.469529003422401
robot,ROBOT,position error (cm),5.221799621096038
robot,ROBOT,position error (cm),6.1128572612869245
robot,ROBOT,position error (cm),5.492814955688032
robot,ROBOT,position error (cm),5.74504448604878
robot,ROBOT,position error (cm),5.539462205916685
robot,ROBOT,position error (cm),5.396560201153301
robot,ROBOT,position error (cm),5.191094207921122
robot,ROBOT,position error (cm),5.542952916092856
robot,ROBOT,position error (cm),5.973101075937981
robot,ROBOT,position error (cm),5.294414428552457
robot,ROBOT,position error (cm),5.528590115159857
robot,ROBOT,position error (cm),5.054370211489482
robot,ROBOT,position error (cm),5.6282144334949695
robot,ROBOT,position error (cm),5.610518305234938
robot,ROBOT,position error (cm),5.64608612685929
robot,ROBOT,position error (cm),5.244507567993074
robot,ROBOT,position error (cm),5.370835503600647
robot,ROBOT,position error (cm),5.381078378066552
robot,ROBOT,position error (cm),5.219876651688085
robot,ROBOT,position error (cm),5.799158951789062
robot,ROBOT,position error (cm),5.546129795147663
robot,ROBOT,position error (cm),5.2326893755843695
robot,ROBOT,position error (cm),5.88119382124022
robot,ROBOT,position error (cm),5.210040437731392
robot,ROBOT,position error (cm),5.341452051440642
robot,ROBOT,position error (cm),5.237049687292581
robot,ROBOT,position error (cm),5.3541789224504654
robot,ROBOT,position error (cm),5.9847551005370585
robot,ROBOT,position error (cm),5.748005112558474
robot,ROBOT,position error (cm),5.407792852606928
robot,ROBOT,position error (cm),5.451302676423991
robot,ROBOT,position error (cm),5.691096727667664
robot,ROBOT,position error (cm),5.010154776367831
robot,ROBOT,position error (cm),5.289992447912708
robot,ROBOT,position error (cm),5.6075206984227455
robot,ROBOT,position error (cm),5.0920575446405625
robot,ROBOT,position error (cm),5.4083064665037
robot,ROBOT,position error (cm),5.40160063148306
robot,ROBOT,position error (cm),5.324323644815926
robot,ROBOT,position error (cm),5.542483406573336
robot,ROBOT,position error (cm),5.349146814677259
robot,ROBOT,position error (cm),5.265184446893722
robot,ROBOT,position error (cm),5.16209681285227
robot,ROBOT,position error (cm),5.190020860930515
robot,ROBOT,position error (cm),5.483794036931164
robot,ROBOT,position error (cm),5.2567504757694605
robot,ROBOT,position error (cm),5.396673077804884
robot,ROBOT,position error (cm),6.0766496949397535
robot,ROBOT,position error (cm),5.727089198828868
robot,ROBOT,position error (cm),5.739882701405099
robot,ROBOT,position error (cm),5.136346550583239
robot,ROBOT,position error (cm),5.596356600379807
robot,ROBOT,position error (cm),5.385632505588353
robot,ROBOT,position error (cm),5.553253278547944
robot,ROBOT,position error (cm),5.361463522712151
robot,ROBOT,position error (cm),5.0972422001181545
robot,ROBOT,position error (cm),5.341946168162261
robot,ROBOT,position error (cm),5.36711961444124
robot,ROBOT,position error (cm),5.544685873861555
robot,ROBOT,position error (cm),5.167791066878204
robot,ROBOT,position error (cm),4.861520166179163
robot,ROBOT,position error (cm),5.437258721424083
robot,ROBOT,position error (cm),5.7743061153246575
robot,ROBOT,position error (cm),5.244633469432232
robot,ROBOT,position error (cm),5.927120501149014
robot,ROBOT,position error (cm),5.551983051100428
robot,ROBOT,position error (cm),5.144509223372224
robot,ROBOT,position error (cm),5.494792806735708
robot,ROBOT,position error (cm),5.8701230139584855
robot,ROBOT,position error (cm),5.256991162296584
robot,ROBOT,position error (cm),5.324872436439145
robot,ROBOT,position error (cm),5.147844201468498
robot,ROBOT,position error (cm),5.493578532242642
robot,ROBOT,position error (cm),5.374461868157304
robot,ROBOT,position error (cm),5.422424507536013
robot,ROBOT,position error (cm),5.2272029061837895
robot,ROBOT,position error (cm),5.3124453455170615
robot,ROBOT,position error (cm),5.098214159788592
robot,ROBOT,position error (cm),5.1459517349230826
robot,ROBOT,position error (cm),5.169500542133773
robot,ROBOT,position error (cm),5.650733258263619
robot,ROBOT,position error (cm),5.641003872740609
robot,ROBOT,position error (cm),5.6921025441315845
robot,ROBOT,position error (cm),5.82725125440192
robot,ROBOT,position error (cm),5.010961601335754
robot,ROBOT,position error (cm),5.09139724635662
robot,ROBOT,position error (cm),5.213422665883423
robot,ROBOT,position error (cm),5.51984818113109
robot,ROBOT,position error (cm),5.401070928378858
robot,ROBOT,position error (cm),5.237773219459781
robot,ROBOT,position error (cm),5.446721176869907
robot,ROBOT,position error (cm),5.380148830042404
robot,ROBOT,position error (cm),5.56580354519436
robot,ROBOT,position error (cm),5.432801120639405
robot,ROBOT,position error (cm),5.244738465115811
robot,ROBOT,position error (cm),5.4506890387862
robot,ROBOT,position error (cm),5.2703397778492045
robot,ROBOT,position error (cm),5.2800155816945615
robot,ROBOT,position error (cm),5.601954268152872
robot,ROBOT,position error (cm),5.263500556703325
robot,ROBOT,position error (cm),5.163942186419147
robot,ROBOT,position error (cm),5.363634256861215
robot,ROBOT,position error (cm),4.938100339799659
robot,ROBOT,position error (cm),5.304101865344412
robot,ROBOT,position error (cm),5.165566770504242
robot,ROBOT,position error (cm),5.839174184046098
robot,ROBOT,position error (cm),5.240579867068819
robot,ROBOT,position error (cm),5.147889738134956
robot,ROBOT,position error (cm),5.219693751022704
robot,ROBOT,position error (cm),5.069222783466168
robot,ROBOT,position error (cm),5.5211447849977615
robot,ROBOT,position error (cm),5.362869291713827
robot,ROBOT,position error (cm),5.058514220828171
robot,ROBOT,position error (cm),5.459844070661085
robot,ROBOT,position error (cm),5.195918783136525
robot,ROBOT,position error (cm),5.884193394073792
robot,ROBOT,position error (cm),5.233694405388686
robot,ROBOT,position error (cm),5.503778365489941
robot,ROBOT,position error (cm),5.112006967102753
robot,ROBOT,position error (cm),5.444152832988581
robot,ROBOT,position error (cm),5.349282954354632
robot,ROBOT,position error (cm),5.227799936339624
robot,ROBOT,position error (cm),5.167120925363916
robot,ROBOT,position error (cm),5.1401539373188765
robot,ROBOT,position error (cm),5.478640217426905
robot,ROBOT,position error (cm),5.491888333854217
robot,ROBOT,position error (cm),5.371578194607929
robot,ROBOT,position error (cm),5.704987272213021
robot,ROBOT,position error (cm),5.302843902144447
robot,ROBOT,position error (cm),5.567426988203941
robot,ROBOT,position error (cm),5.611346546668685
robot,ROBOT,position error (cm),5.218296332767756
robot,ROBOT,position error (cm),5.695132356698314
robot,ROBOT,position error (cm),5.18126408244421
robot,ROBOT,position error (cm),5.430833160210586
robot,ROBOT,position error (cm),5.176104641080066
robot,ROBOT,position error (cm),5.411631331180109
robot,ROBOT,position error (cm),5.25897993587882
robot,ROBOT,position error (cm),4.896834783318841
robot,ROBOT,position error (cm),5.265262538086928
robot,ROBOT,position error (cm),5.297253006052285
robot,ROBOT,position error (cm),5.656841680492205
robot,ROBOT,position error (cm),5.618784442210554
robot,ROBOT,position error (cm),5.475646631273245
robot,ROBOT,position error (cm),5.178236845095028
robot,ROBOT,position error (cm),5.49688614463965
robot,ROBOT,position error (cm),5.355285834358291
robot,ROBOT,position error (cm),5.273900894283143
robot,ROBOT,position error (cm),5.095015086037426
robot,ROBOT,position error (cm),5.418218268740211
robot,ROBOT,position error (cm),5.831949143053693
robot,ROBOT,position error (cm),5.088527005865506
robot,ROBOT,position error (cm),5.505437218016419
robot,ROBOT,position error (cm),5.392401149953214
robot,ROBOT,position error (cm),5.265427899029629
robot,ROBOT,position error (cm),5.405370917388761
robot,ROBOT,position error (cm),5.444337391891315
robot,ROBOT,position error (cm),4.949353535298058
robot,ROBOT,position error (cm),5.35345327500848
robot,ROBOT,position error (cm),5.158813085860915
robot,ROBOT,position error (cm),5.607112262596729
robot,ROBOT,position error (cm),5.2998935691454205
robot,ROBOT,position error (cm),5.36162333524722
robot,ROBOT,position error (cm),4.741192415626274
robot,ROBOT,position error (cm),5.466888867363533
robot,ROBOT,position error (cm),5.371300670135247
robot,ROBOT,position error (cm),5.279879785273855
robot,ROBOT,position error (cm),5.457209131712292
robot,ROBOT,position error (cm),5.570647411274704
robot,ROBOT,position error (cm),5.273424877499137
robot,ROBOT,position error (cm),5.0155435463865485
robot,ROBOT,position error (cm),5.453838875780348
robot,ROBOT,position error (cm),5.715180280762462
robot,ROBOT,position error (cm),5.3532527387260425
robot,ROBOT,position error (cm),5.495403727206821
robot,ROBOT,position error (cm),5.116962883084275
robot,ROBOT,position error (cm),5.871916820112608
robot,ROBOT,position error (cm),5.414153370599533
robot,ROBOT,position error (cm),5.537768482976533
robot,ROBOT,position error (cm),5.756105359531479
robot,ROBOT,position error (cm),5.016839244945774
robot,ROBOT,position error (cm),5.324648437646019
robot,ROBOT,position error (cm),5.308055674814568
robot,ROBOT,position error (cm),5.309466918750772
robot,ROBOT,position error (cm),5.386254183993975
robot,ROBOT,position error (cm),6.06226189852079
robot,ROBOT,position error (cm),5.430615696398191
robot,ROBOT,position error (cm),5.346064232489587
robot,ROBOT,position error (cm),5.0032500670657045
robot,ROBOT,position error (cm),5.142156215038147
robot,ROBOT,position error (cm),5.538471497097808
robot,ROBOT,position error (cm),5.1390162851659325
robot,ROBOT,position error (cm),5.182119538536774
robot,ROBOT,position error (cm),5.157632569215024
robot,ROBOT,position error (cm),5.44744331054477
robot,ROBOT,position error (cm),5.613370103412752
robot,ROBOT,position error (cm),5.638808544100453
robot,ROBOT,position error (cm),5.715290909205946
robot,ROBOT,position error (cm),5.111879790673462
robot,ROBOT,position error (cm),5.674395280509611
robot,ROBOT,position error (cm),5.384588363225257
robot,ROBOT,position error (cm),5.271119229231456
robot,ROBOT,position error (cm),5.691393803630022
robot,ROBOT,position error (cm),5.482367556839619
robot,ROBOT,position error (cm),5.458295263142896
robot,ROBOT,position error (cm),5.235401946069709
robot,ROBOT,position error (cm),5.515747944486713
robot,ROBOT,position error (cm),5.436745812753624
robot,ROBOT,position error (cm),5.480679871928078
robot,ROBOT,position error (cm),5.277563137004689
robot,ROBOT,position error (cm),5.595476615615906
robot,ROBOT,position error (cm),5.73639290111664
robot,ROBOT,position error (cm),5.261136636858015
robot,ROBOT,position error (cm),5.336550057133707
robot,ROBOT,position error (cm),5.462708827381552
robot,ROBOT,position error (cm),4.918603111128715
robot,ROBOT,position error (cm),5.390648069779858
robot,ROBOT,position error (cm),5.375642828170331
robot,ROBOT,position error (cm),5.079610872351033
robot,ROBOT,position error (cm),5.627290122188971
robot,ROBOT,position error (cm),5.463186426710715
robot,ROBOT,position error (cm),5.506932069406567
robot,ROBOT,position error (cm),5.349973265097644
robot,ROBOT,position error (cm),5.235622081887057
robot,ROBOT,position error (cm),5.563109217878479
robot,ROBOT,position error (cm),5.479285879914391
robot,ROBOT,position error (cm),5.195814088697903
robot,ROBOT,position error (cm),5.084269324949519
robot,ROBOT,position error (cm),5.0988612246084495
robot,ROBOT,position error (cm),5.728787472708779
robot,ROBOT,position error (cm),5.402688454135742
robot,ROBOT,position error (cm),5.29722648268482
robot,ROBOT,position error (cm),5.371308802460988
robot,ROBOT,position error (cm),5.545074283034138
robot,ROBOT,position error (cm),5.5266798036437885
robot,ROBOT,position error (cm),1.146438054307915
robot,ROBOT,position error (cm),1.3319844294100815
robot,ROBOT,position error (cm),1.7413839268732747
robot,ROBOT,position error (cm),1.3829847444337555
robot,ROBOT,position error (cm),1.405378889942802
robot,ROBOT,position error (cm),1.2275433223381258
robot,ROBOT,position error (cm),1.2250714548797752
robot,ROBOT,position error (cm),1.4040102174474691
robot,ROBOT,position error (cm),1.1281692371489354
robot,ROBOT,position error (cm),1.6411667504585083
robot,ROBOT,position error (cm),1.332758498590533
robot,ROBOT,position error (cm),1.2017829605971904
robot,ROBOT,position error (cm),1.2445403262867805
robot,ROBOT,position error (cm),1.2928581018122498
robot,ROBOT,position error (cm),0.939526655515088
robot,ROBOT,position error (cm),1.3735497897369453
robot,ROBOT,position error (cm),1.3788980166739004
robot,ROBOT,position error (cm),1.2440046946041676
robot,ROBOT,position error (cm),1.3549055291678034
robot,ROBOT,position error (cm),1.1630489411439993
robot,ROBOT,position error (cm),1.3008991141925024
robot,ROBOT,position error (cm),0.961396300257278
robot,ROBOT,position error (cm),1.4261488196272056
robot,ROBOT,position error (cm),1.3194306119640324
robot,ROBOT,position error (cm),1.3571460008230831
robot,ROBOT,position error (cm),1.1592273856762516
robot,ROBOT,position error (cm),1.4570646819451445
robot,ROBOT,position error (cm),1.5215289146343212
robot,ROBOT,position error (cm),1.185554200920646
robot,ROBOT,position error (cm),1.2436428919317115
robot,ROBOT,position error (cm),1.081056880168647
robot,ROBOT,position error (cm),1.006066435862465
robot,ROBOT,position error (cm),1.4833642338946538
robot,ROBOT,position error (cm),1.476786862574978
robot,ROBOT,position error (cm),1.4175979593155208
robot,ROBOT,position error (cm),0.8369747726984791
robot,ROBOT,position error (cm),1.782859877943314
robot,ROBOT,position error (cm),1.217384584333049
robot,ROBOT,position error (cm),1.35280919937582
robot,ROBOT,position error (cm),1.4657906740724016
robot,ROBOT,position error (cm),1.678757952272632
robot,ROBOT,position error (cm),1.146354869111481
robot,ROBOT,position error (cm),1.2050939512907295
robot,ROBOT,position error (cm),1.257523505173294
robot,ROBOT,position error (cm),1.1570969418405843
robot,ROBOT,position error (cm),1.5155767596869372
robot,ROBOT,position error (cm),1.2808028323338982
robot,ROBOT,position error (cm),1.244513659557513
robot,ROBOT,position error (cm),1.0890822018897188
robot,ROBOT,position error (cm),1.3703828877082729
robot,ROBOT,position error (cm),1.343004772113177
robot,ROBOT,position error (cm),1.4137085505901
robot,ROBOT,position error (cm),1.3959477262132691
robot,ROBOT,position error (cm),1.2105148879370646
robot,ROBOT,position error (cm),1.188758444742493
robot,ROBOT,position error (cm),1.55351808966591
robot,ROBOT,position error (cm),1.305142876440776
robot,ROBOT,position error (cm),1.500756106238168
robot,ROBOT,position error (cm),1.2362249756422146
robot,ROBOT,position error (cm),1.5491620427430366
robot,ROBOT,position error (cm),1.3846993109238688
robot,ROBOT,position error (cm),1.2616087806759495
robot,ROBOT,position error (cm),1.2495575822615863
robot,ROBOT,position error (cm),1.6531588628481515
robot,ROBOT,position error (cm),1.4833257602290877
robot,ROBOT,position error (cm),1.0308164450225807
robot,ROBOT,position error (cm),1.3395003488968882
robot,ROBOT,position error (cm),0.971806945691313
robot,ROBOT,position error (cm),1.4898912796721
robot,ROBOT,position error (cm),0.9638455456486288
robot,ROBOT,position error (cm),1.2589908848447882
robot,ROBOT,position error (cm),1.4740939995614604
robot,ROBOT,position error (cm),0.9708939306502524
robot,ROBOT,position error (cm),1.223953431644324
robot,ROBOT,position error (cm),1.226076562862183
robot,ROBOT,position error (cm),1.136235124726456
robot,ROBOT,position error (cm),1.2517922329432607
robot,ROBOT,position error (cm),1.1712224729477247
robot,ROBOT,position error (cm),1.389164992012255
robot,ROBOT,position error (cm),1.313363517178782
robot,ROBOT,position error (cm),0.9517658085995392
robot,ROBOT,position error (cm),1.479979620473043
robot,ROBOT,position error (cm),1.269168474076417
robot,ROBOT,position error (cm),1.287891177935639
robot,ROBOT,position error (cm),1.256997540186943
robot,ROBOT,position error (cm),1.2651052187961809
robot,ROBOT,position error (cm),1.22173327692825
robot,ROBOT,position error (cm),1.2367881275451358
robot,ROBOT,position error (cm),1.2292778922877765
robot,ROBOT,position error (cm),1.2252088110641148
robot,ROBOT,position error (cm),1.083424068263067
robot,ROBOT,position error (cm),1.3285738964378428
robot,ROBOT,position error (cm),1.2930896358573567
robot,ROBOT,position error (cm),1.2926486521722818
robot,ROBOT,position error (cm),1.147100881755474
robot,ROBOT,position error (cm),1.4706862230603492
robot,ROBOT,position error (cm),1.1303945345984707
robot,ROBOT,position error (cm),1.266952623100148
robot,ROBOT,position error (cm),1.139248649090071
robot,ROBOT,position error (cm),1.3556787175216432
robot,ROBOT,position error (cm),0.9535319363344988
robot,ROBOT,position error (cm),1.2804827673524717
robot,ROBOT,position error (cm),1.1624495702289677
robot,ROBOT,position error (cm),1.0965690655227918
robot,ROBOT,position error (cm),1.396764295580091
robot,ROBOT,position error (cm),1.3410730602373937
robot,ROBOT,position error (cm),1.3031120390123987
robot,ROBOT,position error (cm),0.9875598791612428
robot,ROBOT,position error (cm),1.0972005622245484
robot,ROBOT,position error (cm),1.076216742195108
robot,ROBOT,position error (cm),1.5507038037713057
robot,ROBOT,position error (cm),1.5153373273589756
robot,ROBOT,position error (cm),1.4820071339174012
robot,ROBOT,position error (cm),1.5751961754106782
robot,ROBOT,position error (cm),1.2469084516984992
robot,ROBOT,position error (cm),1.821777849803913
robot,ROBOT,position error (cm),1.4842651844019712
robot,ROBOT,position error (cm),1.253407995832614
robot,ROBOT,position error (cm),0.9538775911895944
robot,ROBOT,position error (cm),1.524801788813218
robot,ROBOT,position error (cm),0.9887169113513664
robot,ROBOT,position error (cm),1.382308004990032
robot,ROBOT,position error (cm),1.1872827834025712
robot,ROBOT,position error (cm),1.4018341559950076
robot,ROBOT,position error (cm),1.192368390920103
robot,ROBOT,position error (cm),1.5563387419792944
robot,ROBOT,position error (cm),1.343796873281727
robot,ROBOT,position error (cm),1.516410343503364
robot,ROBOT,position error (cm),1.356732708642813
robot,ROBOT,position error (cm),1.1855575791871529
robot,ROBOT,position error (cm),0.8395941627286942
robot,ROBOT,position error (cm),1.2030629540919142
robot,ROBOT,position error (cm),1.2451638730448438
robot,ROBOT,position error (cm),0.976067850187568
robot,ROBOT,position error (cm),1.415030165217836
robot,ROBOT,position error (cm),1.2127201577897058
robot,ROBOT,position error (cm),1.0839969669010276
robot,ROBOT,position error (cm),1.3494492142510444
robot,ROBOT,position error (cm),1.0849952183521894
robot,ROBOT,position error (cm),1.2632372919611898
robot,ROBOT,position error (cm),1.4320518652706635
robot,ROBOT,position error (cm),1.3076056525726536
robot,ROBOT,position error (cm),1.2437293346462617
robot,ROBOT,position error (cm),1.6492014698952993
robot,ROBOT,position error (cm),1.2158743366490792
robot,ROBOT,position error (cm),1.393421484284456
robot,ROBOT,position error (cm),1.0191473403884177
robot,ROBOT,position error (cm),1.4690037322492868
robot,ROBOT,position error (cm),1.1092376929087246
robot,ROBOT,position error (cm),1.5782873709625085
robot,ROBOT,position error (cm),1.593706200694898
robot,ROBOT,position error (cm),1.335119502811415
robot,ROBOT,position error (cm),1.357778166190534
robot,ROBOT,position error (cm),1.235587349626963
robot,ROBOT,position error (cm),1.4848674122963503
robot,ROBOT,position error (cm),1.156044778867703
robot,ROBOT,position error (cm),1.1582980788579709
robot,ROBOT,position error (cm),1.3209945153519025
robot,ROBOT,position error (cm),1.0480627728253358
robot,ROBOT,position error (cm),1.1684279909749726
robot,ROBOT,position error (cm),1.4045159389415425
robot,ROBOT,position error (cm),1.493279738453071
