condition,measure,observed,estimated
scalpel loading,force (N),0.4582722783088683,0.4709005159139632
scalpel loading,force (N),0.4606819450855254,0.4701602977514266
scalpel loading,force (N),0.4631726682186127,0.4695304346084594
scalpel loading,force (N),0.4657426297664642,0.4689441847801208
scalpel loading,force (N),0.4683900177478789,0.4682765388488769
scalpel loading,force (N),0.4711130023002624,0.4674851500988006
scalpel loading,force (N),0.4739097833633423,0.4667885446548461
scalpel loading,force (N),0.4767785310745239,0.4660339510440826
scalpel loading,force (N),0.4797174394130706,0.465258845090866
scalpel loading,force (N),0.4827246904373169,0.4644876360893249
scalpel loading,force (N),0.4857984781265259,0.4636167788505554
scalpel loading,force (N),0.488936984539032,0.4627953481674194
scalpel loading,force (N),0.492138397693634,0.4621089392900467
scalpel loading,force (N),0.4954008936882019,0.4613550859689712
scalpel loading,force (N),0.4987226605415344,0.4607132613658904
scalpel loading,force (N),0.5021018803119659,0.4600429171323776
scalpel loading,force (N),0.5055367469787598,0.4592854446172714
scalpel loading,force (N),0.5090254426002503,0.4585727196931838
scalpel loading,force (N),0.5125661611557008,0.4577135676145553
scalpel loading,force (N),0.516157078742981,0.4569863182306289
scalpel loading,force (N),0.51979638338089,0.4562714958190918
scalpel loading,force (N),0.5234822511672974,0.4562422120571136
scalpel loading,force (N),0.5272128820419311,0.456310366988182
scalpel loading,force (N),0.5309864521026612,0.4564276701211929
scalpel loading,force (N),0.5348011493682862,0.4565080893039703
scalpel loading,force (N),0.538655161857605,0.4565596967935562
scalpel loading,force (N),0.5425466656684875,0.4567200791835785
scalpel loading,force (N),0.5464738488197327,0.4567589449882507
scalpel loading,force (N),0.5504348993301392,0.4567588627338409
scalpel loading,force (N),0.5544280052185059,0.4567845857143402
scalpel loading,force (N),0.5584513545036316,0.4568637257814407
scalpel loading,force (N),0.5625031352043153,0.4568709969520568
scalpel loading,force (N),0.5665815234184266,0.456940421462059
scalpel loading,force (N),0.5706847071647644,0.4568817859888077
scalpel loading,force (N),0.5748108625411987,0.4569180810451507
scalpel loading,force (N),0.5789581775665283,0.4570450246334075
scalpel loading,force (N),0.583124852180481,0.4571204423904419
scalpel loading,force (N),0.5873090624809265,0.4572392666339874
scalpel loading,force (N),0.5915089964866638,0.4572097730636597
scalpel loading,force (N),0.5957228422164917,0.4571832048892974
scalpel loading,force (N),0.5999487757682801,0.4572000223398208
scalpel loading,force (N),0.6041849851608276,0.4573410481214523
scalpel loading,force (N),0.6084296584129334,0.4571954971551895
scalpel loading,force (N),0.612680983543396,0.4571926766633987
scalpel loading,force (N),0.6169371485710144,0.4572159385681152
scalpel loading,force (N),0.6211963295936584,0.457256788611412
scalpel loading,force (N),0.625456714630127,0.4573298996686936
scalpel loading,force (N),0.6297164916992187,0.4573570388555527
scalpel loading,force (N),0.6339738368988037,0.4573564296960831
scalpel loading,force (N),0.6382269382476807,0.4575423955917358
scalpel loading,force (N),0.6424739956855775,0.4575604629516601
scalpel loading,force (N),0.6467131853103638,0.4575980633497238
scalpel loading,force (N),0.6509426832199097,0.4575310349464416
scalpel loading,force (N),0.655160689353943,0.4574163550138473
scalpel loading,force (N),0.6593653917312623,0.4575315350294113
scalpel loading,force (N),0.6635549545288086,0.4576455760002136
scalpel loading,force (N),0.6677275776863099,0.4577597314119338
scalpel loading,force (N),0.6718814492225647,0.4578004872798919
scalpel loading,force (N),0.6760147452354431,0.4577819615602492
scalpel loading,force (N),0.6801256537437439,0.4578680199384689
scalpel loading,force (N),0.6842123746871949,0.4579983276128769
scalpel loading,force (N),0.6882730722427369,0.4580524176359176
scalpel loading,force (N),0.6923059463500977,0.4579802060127257
scalpel loading,force (N),0.6963091731071472,0.4580657720565795
scalpel loading,force (N),0.7002809405326844,0.4580154728889465
scalpel loading,force (N),0.7042194366455079,0.4579903477430343
scalpel loading,force (N),0.7081228494644166,0.4580460077524185
scalpel loading,force (N),0.7119893550872805,0.4581091862916946
scalpel loading,force (N),0.715817153453827,0.4581029224395752
scalpel loading,force (N),0.7196044087409974,0.4581943726539611
scalpel loading,force (N),0.7233493208885193,0.4581833565235138
scalpel loading,force (N),0.7270500659942627,0.4628317123651503
scalpel loading,force (N),0.7307048439979553,0.4675085592269897
scalpel loading,force (N),0.7343118190765382,0.4721160095930099
scalpel loading,force (N),0.7378692030906678,0.4767212867736816
scalpel loading,force (N),0.7413751602172853,0.4812166082859039
scalpel loading,force (N),0.7448278903961181,0.4856764727830886
scalpel loading,force (N),0.7482255578041077,0.490240049958229
scalpel loading,force (N),0.7515663743019104,0.494789011478424
scalpel loading,force (N),0.7548485040664673,0.4993477803468704
scalpel loading,force (N),0.7580701470375062,0.5038455104827881
scalpel loading,force (N),0.7612294793128969,0.5084026551246642
scalpel loading,force (N),0.7643246889114381,0.5129211330413818
scalpel loading,force (N),0.7673539638519287,0.517580474615097
scalpel loading,force (N),0.7703154921531677,0.5221325987577438
scalpel loading,force (N),0.7732074499130249,0.5266490721702576
scalpel loading,force (N),0.7760280251502991,0.5311672353744508
scalpel loading,force (N),0.7787754178047182,0.5355626523494721
scalpel loading,force (N),0.7814477920532228,0.5402346354722977
scalpel loading,force (N),0.7840433359146118,0.5448644816875456
scalpel loading,force (N),0.7865602374076844,0.5494455295801163
scalpel loading,force (N),0.788996696472168,0.5539582073688507
scalpel loading,force (N),0.7913508772850038,0.5586845904588699
scalpel loading,force (N),0.7936209797859193,0.5633049631118773
scalpel loading,force (N),0.7958051800727844,0.567897309064865
scalpel loading,force (N),0.7979017853736878,0.5723465412855149
scalpel loading,force (N),0.7999095678329469,0.5767861187458039
scalpel loading,force (N),0.8018279194831849,0.5813424265384673
scalpel loading,force (N),0.8036568641662598,0.5859396851062775
scalpel loading,force (N),0.8053970575332642,0.5904808872938155
scalpel loading,force (N),0.807049560546875,0.595079869031906
scalpel loading,force (N),0.8086156129837037,0.5995996230840681
scalpel loading,force (N),0.8100964784622193,0.6042424476146698
scalpel loading,force (N),0.8114933490753174,0.6089215582609178
scalpel loading,force (N),0.8128074288368226,0.6133885234594346
scalpel loading,force (N),0.814039981365204,0.6179675263166428
scalpel loading,force (N),0.8151922464370729,0.6224597334861754
scalpel loading,force (N),0.8162654042243959,0.6269206011295317
scalpel loading,force (N),0.8172607302665711,0.6314699333906173
scalpel loading,force (N),0.8181794047355653,0.6360072821378707
scalpel loading,force (N),0.8190226793289186,0.6405003863573073
scalpel loading,force (N),0.8197917580604555,0.6450819671154021
scalpel loading,force (N),0.820487892627716,0.6497877764701843
scalpel loading,force (N),0.8211122751235962,0.6542948246002197
scalpel loading,force (N),0.8216661810874939,0.6588177871704102
scalpel loading,force (N),0.8221507906913758,0.6632745122909547
scalpel loading,force (N),0.8225673437118531,0.6678333055973055
scalpel loading,force (N),0.8229170560836793,0.6722880971431734
scalpel loading,force (N),0.8232011675834656,0.6770001465082169
scalpel loading,force (N),0.8234208941459658,0.6815341323614121
scalpel loading,force (N),0.8235774755477906,0.686047694683075
scalpel loading,force (N),0.8236721277236939,0.6860297346115113
scalpel loading,force (N),0.8237060904502869,0.6859242355823517
scalpel loading,force (N),0.823680579662323,0.6858617401123047
scalpel loading,force (N),0.8235968112945556,0.6857413029670716
scalpel loading,force (N),0.8234560370445252,0.6857653236389161
scalpel loading,force (N),0.823259449005127,0.6857440984249116
scalpel loading,force (N),0.8230082988739014,0.685780633687973
scalpel loading,force (N),0.8227037906646729,0.6858011317253112
scalpel loading,force (N),0.8223471641540527,0.6858756566047667
scalpel loading,force (N),0.8219396352767944,0.6858720672130584
scalpel loading,force (N),0.8214824557304383,0.6858358204364777
scalpel loading,force (N),0.8209768056869508,0.6858380734920501
scalpel loading,force (N),0.8204239368438722,0.6857628118991851
scalpel loading,force (N),0.8198250651359559,0.6858185613155364
scalpel loading,force (N),0.8191814303398133,0.685884119272232
scalpel loading,force (N),0.8184942483901979,0.685927460193634
scalpel loading,force (N),0.8177647590637208,0.6860539543628692
scalpel loading,force (N),0.8169941902160646,0.6860352087020875
scalpel loading,force (N),0.8161837697029115,0.6861001515388488
scalpel loading,force (N),0.8153347015380861,0.6861132645606995
scalpel loading,force (N),0.8144481897354126,0.6861258053779603
scalpel loading,force (N),0.8135254979133606,0.6861363017559051
scalpel loading,force (N),0.8125678539276124,0.6860329616069794
scalpel loading,force (N),0.8115764737129211,0.6860936772823334
scalpel loading,force (N),0.8105525493621827,0.6861466085910798
scalpel loading,force (N),0.8094973802566529,0.6862296736240386
scalpel loading,force (N),0.8084121465682984,0.6861573827266693
scalpel loading,force (N),0.8072980523109436,0.686132060289383
scalpel loading,force (N),0.806156349182129,0.6861318302154542
scalpel loading,force (N),0.8049882769584656,0.6861307799816132
scalpel loading,force (N),0.8037950515747071,0.6861977386474609
scalpel loading,force (N),0.8025779008865357,0.6861504101753234
scalpel loading,force (N),0.8013380289077758,0.6860906374454498
scalpel loading,force (N),0.8000766634941101,0.6861834800243378
scalpel loading,force (N),0.7987950563430787,0.6860700464248658
scalpel loading,force (N),0.797494399547577,0.6860851979255678
scalpel loading,force (N),0.7961759328842164,0.6860682344436646
scalpel loading,force (N),0.7948409080505372,0.686189204454422
scalpel loading,force (N),0.7934905290603638,0.6861296391487122
scalpel loading,force (N),0.7921260237693788,0.6860835790634155
scalpel loading,force (N),0.7907486200332642,0.6860645866394044
scalpel loading,force (N),0.7893595337867738,0.6859517264366151
scalpel loading,force (N),0.7879599928855897,0.6859236431121827
scalpel loading,force (N),0.7865512251853943,0.6859581112861634
scalpel loading,force (N),0.7851344585418703,0.6860553514957429
scalpel loading,force (N),0.7837109088897706,0.6860561144351959
scalpel loading,force (N),0.7822818160057069,0.6860903322696686
scalpel loading,force (N),0.7808484077453615,0.6860233938694001
scalpel loading,force (N),0.7794119000434877,0.6859198045730591
scalpel loading,force (N),0.7779735207557679,0.6858762645721435
scalpel loading,force (N),0.7765344977378846,0.6864094185829164
scalpel loading,force (N),0.77509605884552,0.6869618713855744
scalpel loading,force (N),0.7736594080924988,0.6874718177318573
scalpel loading,force (N),0.7722257971763612,0.6880399250984192
scalpel loading,force (N),0.7707964301109314,0.6885916590690613
scalpel loading,force (N),0.7693725585937501,0.6891686153411865
scalpel loading,force (N),0.7679553866386414,0.6896887993812562
scalpel loading,force (N),0.7665461540222169,0.690205671787262
scalpel loading,force (N),0.7651460766792297,0.690575544834137
scalpel loading,force (N),0.7637563943862915,0.6911010563373566
scalpel loading,force (N),0.7623783111572267,0.6916564249992372
scalpel loading,force (N),0.7610130667686462,0.6922165548801422
scalpel loading,force (N),0.759661877155304,0.6926676130294799
scalpel loading,force (N),0.7583259820938111,0.6931630015373229
scalpel loading,force (N),0.7570065855979919,0.6935830771923066
scalpel loading,force (N),0.755704939365387,0.6940442180633546
scalpel loading,force (N),0.7544222474098207,0.6944892311096191
scalpel loading,force (N),0.753159761428833,0.694987120628357
scalpel loading,force (N),0.7519186735153199,0.6953842484951019
scalpel loading,force (N),0.7507002353668213,0.6958136129379272
scalpel loading,force (N),0.7495056509971618,0.6961596965789795
scalpel loading,force (N),0.7483361721038819,0.696666829586029
scalpel loading,force (N),0.7471930027008057,0.6972217869758606
scalpel loading,force (N),0.7460773825645448,0.6975826776027679
scalpel loading,force (N),0.7449905276298524,0.698063086271286
scalpel loading,force (N),0.7439336657524109,0.6985616326332091
scalpel loading,force (N),0.7429080128669738,0.6991039049625396
scalpel loading,force (N),0.7419148087501526,0.6995904231071471
scalpel loading,force (N),0.7409552812576294,0.6999699258804322
scalpel loading,force (N),0.7400306463241577,0.7003282570838928
scalpel loading,force (N),0.7391421437263489,0.7007835066318513
scalpel loading,force (N),0.7382909893989564,0.7012234139442445
scalpel loading,force (N),0.7374783992767334,0.7017293035984039
scalpel loading,force (N),0.7367056131362916,0.7020439863204956
scalpel loading,force (N),0.735973846912384,0.7026992678642273
scalpel loading,force (N),0.7352843284606934,0.7032647037506105
scalpel loading,force (N),0.7346382856369019,0.7038528060913086
scalpel loading,force (N),0.7340369462966919,0.7042885529994964
scalpel loading,force (N),0.7334815263748169,0.7048563933372497
scalpel loading,force (N),0.7329732656478882,0.705394515991211
scalpel loading,force (N),0.7325133800506592,0.7058866548538207
scalpel loading,force (N),0.7321031093597412,0.706389136314392
scalpel loading,force (N),0.7317436695098877,0.7068857610225678
scalpel loading,force (N),0.7314362764358521,0.707360473871231
scalpel loading,force (N),0.7311821699142457,0.7078432416915893
scalpel loading,force (N),0.7309825658798218,0.708382648229599
scalpel loading,force (N),0.7308386802673341,0.7088921225070952
scalpel loading,force (N),0.7307517647743225,0.7093904364109039
scalpel loading,force (N),0.7307230353355408,0.7098848831653596
scalpel loading,force (N),0.7307537078857422,0.7104621362686158
scalpel loading,force (N),0.7308450222015381,0.7103997087478638
scalpel loading,force (N),0.7309981942176819,0.7103047609329225
scalpel loading,force (N),0.7312144398689271,0.7102728438377381
scalpel loading,force (N),0.7314949989318847,0.710217114686966
scalpel loading,force (N),0.7318410992622376,0.710290549993515
scalpel loading,force (N),0.7322539567947388,0.7103916788101196
scalpel loading,force (N),0.7327348113059998,0.7104367923736572
scalpel loading,force (N),0.733284878730774,0.7105329275131225
scalpel loading,force (N),0.7339053869247437,0.7105854773521423
scalpel loading,force (N),0.7345975518226624,0.7105919587612152
scalpel loading,force (N),0.7353626132011414,0.7106108140945436
scalpel loading,force (N),0.7362017869949341,0.7105854642391206
scalpel loading,force (N),0.7371163010597229,0.7106906807422638
scalpel loading,force (N),0.7381073832511903,0.710650075674057
scalpel loading,force (N),0.7391762614250184,0.7107037389278412
scalpel loading,force (N),0.7403241515159608,0.7107788240909576
scalpel loading,force (N),0.7415522813796998,0.7108163917064667
scalpel loading,force (N),0.7428618907928467,0.7107985270023347
scalpel loading,force (N),0.744254195690155,0.710755318403244
scalpel loading,force (N),0.7457304239273073,0.7108663582801819
scalpel loading,force (N),0.7472917914390564,0.7110190427303315
scalpel loading,force (N),0.7489395380020142,0.7109755885601043
scalpel loading,force (N),0.7506748676300049,0.7110377740859984
scalpel loading,force (N),0.7524990200996399,0.7110970103740691
scalpel loading,force (N),0.7544132232666017,0.711075016260147
scalpel loading,force (N),0.7564187049865723,0.7110193562507628
scalpel loading,force (N),0.7585166931152344,0.711100628376007
scalpel loading,force (N),0.7607084035873413,0.7110722005367278
scalpel loading,force (N),0.7629950642585756,0.7111172235012053
scalpel loading,force (N),0.7653779029846192,0.7111883556842804
scalpel loading,force (N),0.7678581476211549,0.7113069975376128
scalpel loading,force (N),0.770437014102936,0.7113119196891784
scalpel loading,force (N),0.7731157422065735,0.7113091444969177
scalpel loading,force (N),0.7758955478668214,0.7113981378078461
scalpel loading,force (N),0.7787776589393617,0.7113648998737336
scalpel loading,force (N),0.7817632913589478,0.7113817441463471
scalpel loading,force (N),0.7848536849021913,0.7113923907279969
scalpel loading,force (N),0.7880500555038453,0.711381425857544
scalpel loading,force (N),0.7913536429405214,0.7112897324562073
scalpel loading,force (N),0.7947656512260438,0.7112825500965118
scalpel loading,force (N),0.798287332057953,0.7113639032840728
scalpel loading,force (N),0.8019198894500733,0.7113649094104767
scalpel loading,force (N),0.8056645750999452,0.7114509010314942
scalpel loading,force (N),0.8095225811004639,0.711383638381958
scalpel loading,force (N),0.8134951591491699,0.711446475982666
scalpel loading,force (N),0.8175835132598878,0.7113559424877167
scalpel loading,force (N),0.8217888712882997,0.711366583108902
scalpel loading,force (N),0.826112449169159,0.7112351930141448
scalpel loading,force (N),0.8305555105209351,0.7113181114196777
scalpel loading,force (N),0.8351192712783814,0.7113732528686523
scalpel loading,force (N),0.8398049354553223,0.7220892894268035
scalpel loading,force (N),0.8446137428283691,0.7326554250717163
scalpel loading,force (N),0.8495469212532043,0.7432547950744629
scalpel loading,force (N),0.8546056866645814,0.7539582407474518
scalpel loading,force (N),0.8597912549972534,0.7644930315017698
scalpel loading,force (N),0.86510488986969,0.7750403761863708
scalpel loading,force (N),0.8705477833747864,0.7855317032337188
scalpel loading,force (N),0.8761211872100831,0.796024020910263
scalpel loading,force (N),0.8818262934684754,0.8065970849990844
scalpel loading,force (N),0.8876643419265747,0.8172076487541198
scalpel loading,force (N),0.8936365365982056,0.8278425133228302
scalpel loading,force (N),0.8997441530227662,0.8384358561038971
scalpel loading,force (N),0.905988371372223,0.8490606200695038
scalpel loading,force (N),0.9123704552650452,0.859643669128418
scalpel loading,force (N),0.9188916206359864,0.8702950942516328
scalpel loading,force (N),0.9255530953407288,0.880867304801941
scalpel loading,force (N),0.9323560833930972,0.8914561235904693
scalpel loading,force (N),0.9393018126487732,0.9021243751049042
scalpel loading,force (N),0.94639151096344,0.9128966915607452
scalpel loading,force (N),0.9536264061927796,0.9234965348243712
scalpel loading,force (N),0.9610077619552614,0.9340997898578643
scalpel loading,force (N),0.9685367703437806,0.9446827960014345
scalpel loading,force (N),0.9762146472930908,0.9552826166152956
scalpel loading,force (N),0.9840426325798036,0.9659802138805388
scalpel loading,force (N),0.9920217871665954,0.9766416060924532
scalpel loading,force (N),1.000152349472046,0.987417529821396
scalpel loading,force (N),1.0084336757659913,0.9979803729057314
scalpel loading,force (N),1.0168641567230223,1.0086158573627473
scalpel loading,force (N),1.0254411935806276,1.0191901648044586
scalpel loading,force (N),1.034161376953125,1.0299172604084017
scalpel loading,force (N),1.0430212020874023,1.0404093265533447
scalpel loading,force (N),1.052017116546631,1.0510981631278993
scalpel loading,force (N),1.06114559173584,1.0618803620338442
scalpel loading,force (N),1.0704030752182008,1.0725531876087189
scalpel loading,force (N),1.0797860383987428,1.083298326730728
scalpel loading,force (N),1.0892909526824952,1.093870395421982
scalpel loading,force (N),1.0989142656326294,1.1045438802242278
scalpel loading,force (N),1.108652448654175,1.1151897609233856
scalpel loading,force (N),1.1185019493103028,1.1259756231307985
scalpel loading,force (N),1.1284592390060424,1.136766836643219
scalpel loading,force (N),1.1385207653045657,1.1473895525932312
scalpel loading,force (N),1.148683023452759,1.1581699657440183
scalpel loading,force (N),1.158942437171936,1.168780720233917
scalpel loading,force (N),1.1692954778671265,1.1796515762805937
scalpel loading,force (N),1.1797386407852175,1.190269145965576
scalpel loading,force (N),1.1902683734893795,1.2009384727478027
scalpel loading,force (N),1.2008811235427856,1.211676127910614
scalpel loading,force (N),1.211573362350464,1.2224974083900453
scalpel loading,force (N),1.222341561317444,1.233083815574646
scalpel loading,force (N),1.2331821680068968,1.2437699484825135
scalpel loading,force (N),1.2440916299819946,1.244004726409912
scalpel loading,force (N),1.255066442489624,1.2442404675483705
scalpel loading,force (N),1.266103053092957,1.2443928503990174
scalpel loading,force (N),1.2771979093551638,1.2444584226608275
scalpel loading,force (N),1.2883474826812744,1.2446545815467835
scalpel loading,force (N),1.2995482683181765,1.2446913266181947
scalpel loading,force (N),1.310796666145325,1.2448683381080627
scalpel loading,force (N),1.322089171409607,1.245101528167725
scalpel loading,force (N),1.3334222793579102,1.2453546953201295
scalpel loading,force (N),1.344792413711548,1.2454728078842163
scalpel loading,force (N),1.3561960220336915,1.245677490234375
scalpel loading,force (N),1.3676295995712282,1.2459290981292723
scalpel loading,force (N),1.379089617729187,1.2461566734313965
scalpel loading,force (N),1.3905725002288818,1.2462777423858644
scalpel loading,force (N),1.4020747184753417,1.246420452594757
scalpel loading,force (N),1.413592767715454,1.246549723148346
scalpel loading,force (N),1.4251230716705323,1.2467423009872436
scalpel loading,force (N),1.4366621017456054,1.2469033789634705
scalpel loading,force (N),1.4482063055038454,1.2470242285728457
scalpel loading,force (N),1.4597522020339966,1.2472868776321413
scalpel loading,force (N),1.4712961912155151,1.2473700976371769
scalpel loading,force (N),1.4828347682952885,1.247516314983368
scalpel loading,force (N),1.494364380836487,1.2477477097511291
scalpel loading,force (N),1.5058815002441408,1.2478415632247926
scalpel loading,force (N),1.517382574081421,1.2480175352096556
scalpel loading,force (N),1.5288640737533572,1.248097608089447
scalpel loading,force (N),1.5403224706649783,1.2482327938079834
scalpel loading,force (N),1.5517542123794557,1.248426916599274
scalpel loading,force (N),1.563155794143677,1.2485894036293033
scalpel loading,force (N),1.5745236396789553,1.2486666035652163
scalpel loading,force (N),1.585854244232178,1.248897898197174
scalpel loading,force (N),1.5971440315246583,1.2490793681144714
scalpel loading,force (N),1.608389496803284,1.249170365333557
scalpel loading,force (N),1.61958703994751,1.2493248224258424
scalpel loading,force (N),1.6307332277297977,1.2492514276504518
scalpel loading,force (N),1.6418244361877443,1.2494370770454406
scalpel loading,force (N),1.6528571605682374,1.249610798358917
scalpel loading,force (N),1.6638278484344484,1.249777376651764
scalpel loading,force (N),1.6747330427169802,1.2498736691474917
scalpel loading,force (N),1.6855690717697145,1.2499409914016726
scalpel loading,force (N),1.6963324546813967,1.250080769062042
scalpel loading,force (N),1.7070196866989136,1.2501558637619017
scalpel loading,force (N),1.717627191543579,1.2503094244003297
scalpel loading,force (N),1.7281514167785643,1.250341703891754
scalpel loading,force (N),1.7385888814926147,1.2505040454864502
scalpel loading,force (N),1.7489360332489012,1.250713756084442
scalpel loading,force (N),1.7591892957687378,1.2508665513992308
scalpel loading,force (N),1.7693451642990112,1.2509713721275328
scalpel loading,force (N),1.779400110244751,1.251210095882416
scalpel loading,force (N),1.7893505334854127,1.2514293742179872
scalpel loading,force (N),1.7991929769515993,1.2588722538948058
scalpel loading,force (N),1.808923840522766,1.266397581100464
scalpel loading,force (N),1.8185396432876584,1.2738660335540772
scalpel loading,force (N),1.8280367374420168,1.2813813066482544
scalpel loading,force (N),1.8374116897583008,1.288900971412659
scalpel loading,force (N),1.8466609716415403,1.2965491271018983
scalpel loading,force (N),1.855781030654908,1.3040478277206422
scalpel loading,force (N),1.8647682666778564,1.3116387701034546
scalpel loading,force (N),1.873619222640992,1.3191787290573118
scalpel loading,force (N),1.8823303222656247,1.3266310572624205
scalpel loading,force (N),1.890897941589356,1.334102988243103
scalpel loading,force (N),1.8993186712265016,1.3415746593475342
scalpel loading,force (N),1.9075889110565187,1.3489867568016052
scalpel loading,force (N),1.915705180168152,1.3566547870635988
scalpel loading,force (N),1.9236639022827149,1.364152319431305
scalpel loading,force (N),1.9314615726470947,1.3716691493988036
scalpel loading,force (N),1.939094614982605,1.3791630101203918
scalpel loading,force (N),1.946559524536133,1.386644732952118
scalpel loading,force (N),1.9538527011871336,1.3941762208938595
scalpel loading,force (N),1.9609706163406373,1.401611120700836
scalpel loading,force (N),1.9679097890853885,1.4092361235618591
scalpel loading,force (N),1.9746665954589844,1.416832709312439
scalpel loading,force (N),1.9812375545501708,1.4242779541015624
scalpel loading,force (N),1.9876191377639767,1.4318026947975158
scalpel loading,force (N),1.993807816505432,1.4392615818977357
scalpel loading,force (N),1.9998000144958488,1.446838247776031
scalpel loading,force (N),2.005592203140259,1.4544042897224423
scalpel loading,force (N),2.011180877685547,1.4619078898429871
scalpel loading,force (N),2.016562461853028,1.469518265724182
scalpel loading,force (N),2.021733474731445,1.4770674180984495
scalpel loading,force (N),2.0266902923583987,1.484574246406555
scalpel loading,force (N),2.031429481506348,1.492045783996582
scalpel loading,force (N),2.035947418212891,1.4995007419586182
scalpel loading,force (N),2.040240573883057,1.5069048500061033
scalpel loading,force (N),2.044305419921875,1.5145319151878356
scalpel loading,force (N),2.048138427734376,1.5219977521896362
scalpel loading,force (N),2.0517360210418705,1.529409911632538
scalpel loading,force (N),2.055094718933106,1.5370482563972476
scalpel loading,force (N),2.0582109928131107,1.5445071935653685
scalpel loading,force (N),2.0610812664031988,1.551922173500061
scalpel loading,force (N),2.063702011108399,1.5594288563728331
scalpel loading,force (N),2.0660696983337403,1.5668652200698854
scalpel loading,force (N),2.068180799484253,1.5742897439002992
scalpel loading,force (N),2.07003173828125,1.581766016483307
scalpel loading,force (N),2.071618986129761,1.5892597675323488
scalpel loading,force (N),2.0729390144348145,1.596668965816498
scalpel loading,force (N),2.0739882946014405,1.6041015076637268
scalpel loading,force (N),2.074763250350952,1.6115246081352237
scalpel loading,force (N),2.0752604007720947,1.618982124328613
scalpel loading,force (N),2.0754761695861816,1.626319556236267
scalpel loading,force (N),2.075407028198242,1.6263076972961423
scalpel loading,force (N),2.075049448013306,1.6264174151420592
scalpel loading,force (N),2.074399900436401,1.6264513301849364
scalpel loading,force (N),2.073454809188843,1.6265605783462525
scalpel loading,force (N),2.072210693359376,1.6264827489852904
scalpel loading,force (N),2.070663976669312,1.6263828778266904
scalpel loading,force (N),2.068811130523682,1.6264278292655945
scalpel loading,force (N),2.066648578643799,1.6264338874816897
scalpel loading,force (N),2.0641728401184083,1.6262416982650758
scalpel loading,force (N),2.0613803386688234,1.6263917207717895
scalpel loading,force (N),2.0582675457000734,1.6263696694374083
scalpel loading,force (N),2.054830932617188,1.6263197112083434
scalpel loading,force (N),2.0510669708251954,1.6262892127037043
scalpel loading,force (N),2.046972131729126,1.6261699867248534
scalpel loading,force (N),2.042542839050293,1.6259681510925292
scalpel loading,force (N),2.037775564193726,1.6257423281669616
scalpel loading,force (N),2.032666778564453,1.6256355452537536
scalpel loading,force (N),2.027212953567505,1.6255632615089417
scalpel loading,force (N),2.0214105129241946,1.625367920398712
scalpel loading,force (N),2.0152559280395512,1.6252118873596189
scalpel loading,force (N),2.008745718002319,1.6251471304893492
scalpel loading,force (N),2.0018763065338137,1.6251355099678038
scalpel loading,force (N),1.994644141197205,1.625104587078095
scalpel loading,force (N),1.98704571723938,1.6249681735038757
scalpel loading,force (N),1.9790774822235109,1.6249268865585325
scalpel loading,force (N),1.9707359075546265,1.6248136496543883
scalpel loading,force (N),1.9620174169540403,1.6246088528633116
scalpel loading,force (N),1.9529185295104985,1.6244739627838134
scalpel loading,force (N),1.9434356212615969,1.624340205192566
scalpel loading,force (N),1.9335652351379395,1.624164571762085
scalpel loading,force (N),1.9233037710189824,1.6240596199035642
scalpel loading,force (N),1.9126477479934687,1.6240083837509154
scalpel loading,force (N),1.9015936136245728,1.623742434978485
scalpel loading,force (N),1.89013786315918,1.6238354229927063
scalpel loading,force (N),1.878276872634888,1.6235260152816773
scalpel loading,force (N),1.8660072088241573,1.6233121275901794
scalpel loading,force (N),1.8533252716064448,1.6231623792648315
scalpel loading,force (N),1.840227484703064,1.6228565979003906
scalpel loading,force (N),1.826710367202759,1.6226470375061035
scalpel loading,force (N),1.8127704143524173,1.6225271344184875
scalpel loading,force (N),1.7984040021896364,1.6222701311111452
scalpel loading,force (N),1.7836076259613038,1.621980781555176
scalpel loading,force (N),1.7683777809143066,1.6218139123916626
scalpel loading,force (N),1.752710890769959,1.6214613938331603
scalpel loading,force (N),1.7366033792495728,1.6211644768714903
scalpel loading,force (N),1.7200517892837526,1.620917468070984
scalpel loading,force (N),1.7030525684356692,1.620515880584717
scalpel loading,force (N),1.6856021404266357,1.6202762627601623
scalpel loading,force (N),1.66769700050354,1.6199746227264404
scalpel loading,force (N),1.6493336200714113,1.6196771264076233
scalpel loading,force (N),1.6305084228515627,1.590270095169544
scalpel loading,force (N),1.6112178802490236,1.5576685073971748
scalpel loading,force (N),1.5914584636688234,1.5251635792851448
scalpel loading,force (N),1.5712266206741334,1.4926110604405405
scalpel loading,force (N),1.550518870353699,1.4601561883091922
scalpel loading,force (N),1.5293316125869754,1.4277084997296332
scalpel loading,force (N),1.5076613426208496,1.3951981332898136
scalpel loading,force (N),1.485504508018494,1.3626032570004465
scalpel loading,force (N),1.4628575801849366,1.330220113098621
scalpel loading,force (N),1.4397170066833496,1.2976704838871955
scalpel loading,force (N),1.4160792589187623,1.265136244595051
scalpel loading,force (N),1.391940784454346,1.2326462748646736
scalpel loading,force (N),1.3672980785369877,1.2001730087399485
scalpel loading,force (N),1.3421475648880006,1.1677190759778022
scalpel loading,force (N),1.3164857149124145,1.1353947833180429
scalpel loading,force (N),1.2903090238571169,1.1031178978085516
scalpel loading,force (N),1.2636139392852783,1.0707002547383309
scalpel loading,force (N),1.236396884918213,1.038218186199665
